id,name,error_tries,discovering_tries,uuid,timestamp,timestamp_s,duration,host,source,current_status,outgoing,incoming,degree,pages
2922,vsd2vtgtuua2vwqsal2mpmxm2b2cpn3qzmqjoeumrrw2p4aot7uq.b32.i2p,1,4,91f2d422-7e07-11e9-8770-080027530170,2019-06-07 18:45:08,2019-06-08 01:02:53,377.75,i2pProjectM4,SEED,FINISHED,2,4,4,17
2931,g7c54d4b7yva4ktpbaabqeu2yx6axalh4gevb44afpbwm23xuuya.b32.i2p,1,3,91f2d422-7e07-11e9-8770-080027530170,2019-06-07 18:45:08,2019-06-07 21:57:24,192.26666666666668,i2pProjectM4,SEED,FINISHED,1,6,6,297
2938,owrnciwubb3f3dctvlmnaknb6tjdxtlzvv7klocb45mmhievdjhq.b32.i2p,1,4,91f2d422-7e07-11e9-8770-080027530170,2019-06-07 18:45:08,2019-06-07 22:24:43,219.58333333333334,i2pProjectM4,SEED,FINISHED,1,2,2,18
2947,kk566cv37hivbjafiij5ryoui2ebxnm7b25gb3troniixopaj6nq.b32.i2p,1,34,91f2d422-7e07-11e9-8770-080027530170,2019-06-07 18:45:08,2019-06-09 04:33:57,2028.8166666666666,i2pProjectM4,SEED,FINISHED,0,2,2,4
2954,6d2tru665udiixwb7miyml7joxusehwmrbikyjjpwwwdpand2lza.b32.i2p,1,4,91f2d422-7e07-11e9-8770-080027530170,2019-06-07 18:45:08,2019-06-07 22:13:35,208.45,i2pProjectM4,SEED,FINISHED,1,4,4,1
2963,zy37tq6ynucp3ufoyeegswqjaeofmj57cpm5ecd7nbanh2h6f2ja.b32.i2p,1,4,91f2d422-7e07-11e9-8770-080027530170,2019-06-07 18:45:08,2019-06-07 22:54:11,249.05,i2pProjectM4,SEED,FINISHED,62,2,2,9
2965,identiguy.i2p,1,1,91f2d422-7e07-11e9-8770-080027530170,2019-06-07 18:45:08,2019-06-07 19:30:38,45.5,i2pProjectM4,SEED,FINISHED,364,37,37,3
2986,cepsrw27kdegwo7ihzouwvgcvw2obswwjs23ollgj7hk2yrce3da.b32.i2p,1,1,91f2d422-7e07-11e9-8770-080027530170,2019-06-07 18:45:08,2019-06-07 19:02:03,16.916666666666668,i2pProjectM4,SEED,FINISHED,6,2,2,52
2996,i43xzkihpdq34f2jlmtgiyyay5quafg5rebog7tk7xil2c6kbyoa.b32.i2p,1,2,91f2d422-7e07-11e9-8770-080027530170,2019-06-07 18:45:08,2019-06-07 23:04:11,259.05,i2pProjectM4,SEED,FINISHED,27,4,4,584
3075,ctvfe2fimcsdfxmzmd42brnbf7ceenwrbroyjx3wzah5eudjyyza.b32.i2p,1,4,91f2d422-7e07-11e9-8770-080027530170,2019-06-07 18:45:08,2019-06-07 23:56:09,311.01666666666665,i2pProjectM4,SEED,FINISHED,9,2,2,250
3076,qgv64klyy4tgk4ranaznet5sjgi7ccsrawtjx3j5tvekvvfl67aa.b32.i2p,2,4,91f2d422-7e07-11e9-8770-080027530170,2019-06-07 18:45:08,2019-06-07 22:14:27,209.31666666666666,i2pProjectM4,SEED,FINISHED,1,2,2,57
3098,nch2arl45crkyk6bklyk2hrdwjf5nztyxdtoshy6llhwqgxho5jq.b32.i2p,1,4,91f2d422-7e07-11e9-8770-080027530170,2019-06-07 18:45:08,2019-06-07 22:48:51,243.71666666666667,i2pProjectM4,SEED,FINISHED,0,2,2,4
3114,hz2xhtpeo6btgiwi6od4qj2575ml5o2246rd5orarruyjhd63zja.b32.i2p,1,1,91f2d422-7e07-11e9-8770-080027530170,2019-06-07 18:45:08,2019-06-07 19:34:26,49.3,i2pProjectM4,SEED,FINISHED,0,2,2,1
3137,xbf3ots2purqun7orn72ypkpjmrzbfrkj3u654zfe77hbrbow6la.b32.i2p,1,5,91f2d422-7e07-11e9-8770-080027530170,2019-06-07 18:45:08,2019-06-07 23:54:57,309.81666666666666,i2pProjectM4,SEED,FINISHED,1,2,2,1
3189,fzbdltgsg7jrpz7gmjfvhpcdnw5yrglwspnxqp4zoym3bglntzfa.b32.i2p,1,7,95efed08-7e07-11e9-b677-0800276bb0da,2019-06-07 18:45:08,2019-06-08 01:10:08,385.0,i2pProjectM5,SEED,FINISHED,8,2,2,14
3201,opentracker.dg2.i2p,1,4,95efed08-7e07-11e9-b677-0800276bb0da,2019-06-07 18:45:08,2019-06-07 22:09:56,204.8,i2pProjectM5,SEED,FINISHED,0,0,0,1
3202,vsyjsbbf2pyggtilpqwqnhgcc7mymjxblamarmxe5hmbxaxvcndq.b32.i2p,1,35,95efed08-7e07-11e9-b677-0800276bb0da,2019-06-07 18:45:08,2019-06-09 07:11:47,2186.65,i2pProjectM5,SEED,FINISHED,9,2,2,68
3332,avviiexdngd32ccoy4kuckvc3mkf53ycvzbz6vz75vzhv4tbpk5a.b32.i2p,1,112,95efed08-7e07-11e9-b677-0800276bb0da,2019-06-07 18:45:08,2019-06-12 12:50:44,6845.6,i2pProjectM5,SEED,FINISHED,7,4,4,26
3344,3gvn4kwd7z74jxc2sn4ucx52dpvpscxbzjluux3ul4t3eu5g64xq.b32.i2p,1,6,95efed08-7e07-11e9-b677-0800276bb0da,2019-06-07 18:45:09,2019-06-08 00:10:01,324.8666666666667,i2pProjectM5,SEED,FINISHED,1,2,2,6
3374,ivqynpfwxzl746gxf376lxqvgktql2lqshzwnwjk2twut6xq7xta.b32.i2p,1,5,95efed08-7e07-11e9-b677-0800276bb0da,2019-06-07 18:45:09,2019-06-08 00:01:32,316.3833333333333,i2pProjectM5,SEED,FINISHED,0,1,1,21
3378,i4j37hcmfssokfb6w3npup77v6v4awdxzxa65ranu34urjs4cota.b32.i2p,1,2,95efed08-7e07-11e9-b677-0800276bb0da,2019-06-07 18:45:09,2019-06-07 20:54:51,129.7,i2pProjectM5,SEED,FINISHED,1,1,1,14
3465,zzz.i2p,1,4,95efed08-7e07-11e9-b677-0800276bb0da,2019-06-07 18:45:09,2019-06-08 00:04:13,319.06666666666666,i2pProjectM5,SEED,FINISHED,5,32,32,19
3519,yeyar743vuwmm6fpgf3x6bzmj7fxb5uxhuoxx4ea76wqssdi4f3q.b32.i2p,1,1,95efed08-7e07-11e9-b677-0800276bb0da,2019-06-07 18:45:09,2019-06-07 19:31:24,46.25,i2pProjectM5,SEED,FINISHED,0,2,2,4
3538,s5ynkgagndmpxpf2kmnenv4x72io664gzd2x3qef54ilammnte3q.b32.i2p,1,1,95efed08-7e07-11e9-b677-0800276bb0da,2019-06-07 18:45:09,2019-06-07 19:57:24,72.25,i2pProjectM5,SEED,FINISHED,2,4,4,123
3548,giqnkltyugfmsb4ot5ywpvf3ievuswfurk6bjie4hxi2hh2axajq.b32.i2p,1,4,9ab24872-7e07-11e9-93af-08002705bce3,2019-06-07 18:45:09,2019-06-07 22:15:53,210.73333333333332,i2pProjectM6,SEED,FINISHED,2,1,1,4
3553,q2a7tqlyddbyhxhtuia4bmtqpohpp266wsnrkm6cgoahdqrjo3ra.b32.i2p,1,3,9ab24872-7e07-11e9-93af-08002705bce3,2019-06-07 18:45:09,2019-06-07 21:32:26,167.28333333333333,i2pProjectM6,SEED,FINISHED,0,2,2,1
3563,csen43keji3qiw6uobsgzysxyjd225g6446ylq5uuz6ur2glkzaa.b32.i2p,1,3,9ab24872-7e07-11e9-93af-08002705bce3,2019-06-07 18:45:09,2019-06-07 21:22:28,157.31666666666666,i2pProjectM6,SEED,FINISHED,1,2,2,45
3605,3mvo5eifcwplcsoubtvqkzdahwo2sdhfygfdde7lj2glybk4q22q.b32.i2p,1,4,9ab24872-7e07-11e9-93af-08002705bce3,2019-06-07 18:45:09,2019-06-07 22:58:03,252.9,i2pProjectM6,SEED,FINISHED,1,4,4,1
3621,7ko27dxvicr2sezvykkrfiktlghx5y5onup3f2bas5ipocy6ibvq.b32.i2p,1,3,9ab24872-7e07-11e9-93af-08002705bce3,2019-06-07 18:45:09,2019-06-07 21:18:13,153.06666666666666,i2pProjectM6,SEED,FINISHED,9,2,2,1
3643,syndie-project.i2p,1,3,9ab24872-7e07-11e9-93af-08002705bce3,2019-06-07 18:45:09,2019-06-07 21:45:25,180.26666666666668,i2pProjectM6,SEED,FINISHED,3,4,4,40
3649,j2xorlcb3qxubnthzqu7lt4fvxqn63it4ikwmze55yjkzeeampuq.b32.i2p,1,1,9ab24872-7e07-11e9-93af-08002705bce3,2019-06-07 18:45:09,2019-06-07 19:40:18,55.15,i2pProjectM6,SEED,FINISHED,0,2,2,9
3669,ty7bt62rw5ryvk44dd3v5sua6c7wnbpxxqb6v4dohajmwmezi7va.b32.i2p,1,1,9ab24872-7e07-11e9-93af-08002705bce3,2019-06-07 18:45:09,2019-06-08 00:37:06,351.95,i2pProjectM6,SEED,FINISHED,0,4,4,167
3718,inr.i2p,1,1,9ab24872-7e07-11e9-93af-08002705bce3,2019-06-07 18:45:09,2019-06-07 19:15:39,30.5,i2pProjectM6,SEED,FINISHED,117,16,16,15
3749,prmbv3xm63ksoetnhbzqg4nzu2lhqdnqytgsydb7u3quxfrg7rna.b32.i2p,1,3,9ab24872-7e07-11e9-93af-08002705bce3,2019-06-07 18:45:09,2019-06-07 21:22:20,157.18333333333334,i2pProjectM6,SEED,FINISHED,1,4,4,2
3751,sjwueu62qpe6dtv5b322k3f23fl4uz3w6qe6wcrwauiwpnymypfq.b32.i2p,1,1,9ab24872-7e07-11e9-93af-08002705bce3,2019-06-07 18:45:09,2019-06-07 19:34:32,49.38333333333333,i2pProjectM6,SEED,FINISHED,0,2,2,175
3764,nmi3loretkk4zbili32t2e5wyznwoxcsgzmd2z4ll3msgndyqpfa.b32.i2p,1,491,9ab24872-7e07-11e9-93af-08002705bce3,2019-06-07 18:45:09,2019-06-28 22:27:43,30462.566666666666,i2pProjectM6,SEED,FINISHED,0,2,2,10
3804,m4f4k3eeaj7otbc254ccj7d5hivguqgnohwelkibr4ddk43qhywa.b32.i2p,1,1,9ab24872-7e07-11e9-93af-08002705bce3,2019-06-07 18:45:10,2019-06-07 19:16:54,31.733333333333334,i2pProjectM6,SEED,FINISHED,0,2,2,15
3844,kj2kbzt27naifij4ki6bklsa2qfewxnkzbkgvximr4ecm7y4ojdq.b32.i2p,1,1,9ab24872-7e07-11e9-93af-08002705bce3,2019-06-07 18:45:10,2019-06-07 22:11:52,206.7,i2pProjectM6,SEED,FINISHED,1,4,4,108
3922,n4xen5sohufgjhv327ex4qra77f4tpqohlcyoa3atoboknzqazeq.b32.i2p,1,1,9ab24872-7e07-11e9-93af-08002705bce3,2019-06-07 18:45:10,2019-06-07 19:49:14,64.06666666666666,i2pProjectM6,SEED,FINISHED,0,2,2,2
3939,22vborye77lnkmjdj2j7pa6ehp3tu5piry6bnafmm557ragu6uoa.b32.i2p,1,4,fc20deb4-7d50-11e9-9629-08002702eafd,2019-06-07 18:51:14,2019-06-08 01:15:59,384.75,i2pProjectM1,FLOODFILL,FINISHED,0,0,0,28
3947,2q7grzfek32egcqenocjq23g66svakbf3egnvt6u4csg265ufywa.b32.i2p,1,1,fc20deb4-7d50-11e9-9629-08002702eafd,2019-06-07 18:51:14,2019-06-07 22:52:08,240.9,i2pProjectM1,FLOODFILL,FINISHED,0,0,0,28
4042,cp7sbzvmkib5wd6k243t6mxt6do77pwhx6zalnhc54sxlmqty4vq.b32.i2p,1,1,fc20deb4-7d50-11e9-9629-08002702eafd,2019-06-07 18:51:15,2019-06-07 19:25:04,33.81666666666667,i2pProjectM1,FLOODFILL,FINISHED,0,0,0,1
4044,cxanwypefoxnsjwq2j3vc4kbmnenqekjltsbaq2hflo63qder2uq.b32.i2p,1,234,fc20deb4-7d50-11e9-9629-08002702eafd,2019-06-07 18:51:15,2019-06-17 16:37:33,14266.3,i2pProjectM1,FLOODFILL,FINISHED,0,0,0,34
4053,doggw2kvmmzbdijzf43jnvx4jbnp2vuud32viglqrhgfjhzolkea.b32.i2p,1,2,fc20deb4-7d50-11e9-9629-08002702eafd,2019-06-07 18:51:15,2019-06-07 19:52:44,61.483333333333334,i2pProjectM1,FLOODFILL,FINISHED,0,0,0,2
4137,jvigxeqzaqqtiyeukfj7k3ctmsqdstsff4xmgtxqwuotfkjqgmtq.b32.i2p,1,8,fc20deb4-7d50-11e9-9629-08002702eafd,2019-06-07 18:51:16,2019-06-08 02:40:39,469.3833333333333,i2pProjectM1,FLOODFILL,FINISHED,0,0,0,8
4299,tvv4qootz6umqvpdxwxzdiviyk7a4dofkztqkqdb2tdsvegrqm2a.b32.i2p,1,32,fc20deb4-7d50-11e9-9629-08002702eafd,2019-06-07 18:51:18,2019-06-09 03:13:51,1942.55,i2pProjectM1,FLOODFILL,FINISHED,0,0,0,23
4302,uda2rkhskjdb4w7xiftz3btfpl7bhxsy5gwpiiiongte4gulbuza.b32.i2p,1,8,fc20deb4-7d50-11e9-9629-08002702eafd,2019-06-07 18:51:18,2019-06-08 02:42:18,471.0,i2pProjectM1,FLOODFILL,FINISHED,17,0,0,79
4466,oaty7elf6quw7mc2bgdv7dp5vc26ubjh2kzsrv6wfym2sursxkpq.b32.i2p,1,3,8dc195e6-7e07-11e9-af84-0800270851f6,2019-06-07 18:53:43,2019-06-07 22:34:52,221.15,i2pProjectM3,FLOODFILL,FINISHED,0,0,0,28
4495,mpqcgeuvpky3utzkplrjl3iyp56fdrscbx72xu5syzkmvxpgtstq.b32.i2p,1,4,91f2d422-7e07-11e9-8770-080027530170,2019-06-07 18:54:58,2019-06-07 22:20:53,205.91666666666666,i2pProjectM4,FLOODFILL,FINISHED,0,0,0,32
4507,27bjm54xujalpbq2t5fujpj2c3sbbwsdylcdybfajjfgnq6q422q.b32.i2p,1,141,95efed08-7e07-11e9-b677-0800276bb0da,2019-06-07 18:56:12,2019-06-13 20:59:47,8763.583333333334,i2pProjectM5,FLOODFILL,FINISHED,0,0,0,28
4543,3izbf3qznoyo4dk2dejdk2p5ox4l5qwpqq5q2m32f6fx4khwygza.b32.i2p,1,5,95efed08-7e07-11e9-b677-0800276bb0da,2019-06-07 18:56:13,2019-06-07 23:03:08,246.91666666666666,i2pProjectM5,FLOODFILL,FINISHED,0,0,0,1
4545,3jvbwc7sy4lnhj25nj7yepx7omli4ulqirnawv3mz6qlhgokjgzq.b32.i2p,1,3,95efed08-7e07-11e9-b677-0800276bb0da,2019-06-07 18:56:13,2019-06-07 21:24:55,148.7,i2pProjectM5,FLOODFILL,FINISHED,6,2,2,2
4569,4i6x24q4rht66tj2kpjfhrflsnt3yxvjiys7hrkq7ngo3cnny5kq.b32.i2p,1,113,95efed08-7e07-11e9-b677-0800276bb0da,2019-06-07 18:56:13,2019-06-12 13:06:55,6850.7,i2pProjectM5,FLOODFILL,FINISHED,0,0,0,8
4574,4nnq4fdckyn5ukzan2cdnyquxgppl4etzgeljsv6ptamwecyfxfa.b32.i2p,1,7,95efed08-7e07-11e9-b677-0800276bb0da,2019-06-07 18:56:13,2019-06-08 01:09:41,373.46666666666664,i2pProjectM5,FLOODFILL,FINISHED,0,0,0,2
4616,6re4mttefoo7wbyz4igkvbypqf6embinvlhzs2nji7mbb4rls6fq.b32.i2p,1,5,95efed08-7e07-11e9-b677-0800276bb0da,2019-06-07 18:56:13,2019-06-07 23:35:29,279.26666666666665,i2pProjectM5,FLOODFILL,FINISHED,0,0,0,2
4664,avl2n23ukdvucdk5upvrpgopfkdwt3heakjirgqzt536qe3wqttq.b32.i2p,1,5,95efed08-7e07-11e9-b677-0800276bb0da,2019-06-07 18:56:14,2019-06-07 23:11:43,255.48333333333332,i2pProjectM5,FLOODFILL,FINISHED,9,0,0,14
4694,bxgqwfsnr3bgnr6adn62anjcin5nuthqglotb3wn3dgynsfofeva.b32.i2p,1,59,95efed08-7e07-11e9-b677-0800276bb0da,2019-06-07 18:56:14,2019-06-10 06:15:16,3559.0333333333333,i2pProjectM5,FLOODFILL,FINISHED,5,1,1,4
4709,cdv6cjbiaplatrtofu4wv3rggnqwmkvwy2wsrohtlg4tyloui2cq.b32.i2p,1,8,95efed08-7e07-11e9-b677-0800276bb0da,2019-06-07 18:56:14,2019-06-08 02:24:28,448.23333333333335,i2pProjectM5,FLOODFILL,FINISHED,0,0,0,1
4753,do7r5jvq5rj3yzgvst6xqyawj4fohjnyq6tiwohkmbngbxum7fea.b32.i2p,1,1,95efed08-7e07-11e9-b677-0800276bb0da,2019-06-07 18:56:15,2019-06-07 19:08:25,12.166666666666666,i2pProjectM5,FLOODFILL,FINISHED,0,0,0,12
4759,dzjzoefy7fx57h5xkdknikvfv3ckbxu2bx5wryn6taud343g2jma.b32.i2p,1,5,95efed08-7e07-11e9-b677-0800276bb0da,2019-06-07 18:56:15,2019-06-08 00:23:05,326.8333333333333,i2pProjectM5,FLOODFILL,FINISHED,0,0,0,19
4774,eu2luxmtdax3udjlfwjux2p3xcukk225va5m2g3gd6lyqbjxdv4q.b32.i2p,1,4,95efed08-7e07-11e9-b677-0800276bb0da,2019-06-07 18:56:15,2019-06-08 01:00:45,364.5,i2pProjectM5,FLOODFILL,FINISHED,0,0,0,28
4822,gtigajpl3dg7ux3hngimukqb6ygf6jlnu5rv5snmjdit5skkls2q.b32.i2p,1,1,95efed08-7e07-11e9-b677-0800276bb0da,2019-06-07 18:56:16,2019-06-07 19:57:35,61.31666666666667,i2pProjectM5,FLOODFILL,FINISHED,0,2,2,47
4840,hkttp5yfsmmmtsgynadotlk6t3ppsuaj274jzipj4fe7cko3whza.b32.i2p,1,5,95efed08-7e07-11e9-b677-0800276bb0da,2019-06-07 18:56:16,2019-06-07 23:29:20,273.06666666666666,i2pProjectM5,FLOODFILL,FINISHED,0,0,0,30
4874,iqwixx4vukgsjjdcjr7ipon2nvnib3nhvtpjyf4vmizdrf4wseja.b32.i2p,1,4,95efed08-7e07-11e9-b677-0800276bb0da,2019-06-07 18:56:16,2019-06-07 22:55:46,239.5,i2pProjectM5,FLOODFILL,FINISHED,13,0,0,28
4879,j4layma3akpqdhjygbvu2vdpdwxc4fvwvb4ng6j5j2oghwk2eiua.b32.i2p,1,2,95efed08-7e07-11e9-b677-0800276bb0da,2019-06-07 18:56:16,2019-06-07 20:57:47,121.51666666666667,i2pProjectM5,FLOODFILL,FINISHED,13,0,0,24
4950,lepah55qyp2fhuwxlz7bwrhzckn4gkuofivnofoeuyfpmke5x2hq.b32.i2p,1,8,95efed08-7e07-11e9-b677-0800276bb0da,2019-06-07 18:56:17,2019-06-08 04:58:16,601.9833333333333,i2pProjectM5,FLOODFILL,FINISHED,1,6,6,22
4956,lnj22ctoe2a3tljzcv5g755e62ymyj2muaxm6tg4msocsaff7epq.b32.i2p,1,8,95efed08-7e07-11e9-b677-0800276bb0da,2019-06-07 18:56:17,2019-06-08 05:34:22,638.0833333333334,i2pProjectM5,FLOODFILL,FINISHED,0,0,0,28
4987,n26aut7465pd46bnfnldwvznv4am5zd4gmh2asn5k45xkmesqetq.b32.i2p,1,1,95efed08-7e07-11e9-b677-0800276bb0da,2019-06-07 18:56:18,2019-06-07 22:22:33,206.25,i2pProjectM5,FLOODFILL,FINISHED,0,0,0,28
5010,oartgetziabrdemxctowp7bbeggc7ktmj7tr4qgk5y5jcz4prbtq.b32.i2p,1,4,95efed08-7e07-11e9-b677-0800276bb0da,2019-06-07 18:56:18,2019-06-07 22:46:37,230.31666666666666,i2pProjectM5,FLOODFILL,FINISHED,9,0,0,28
5024,oxj3rirdwqjyv6ly26aydmrfjmbnqhzg4uppm2x6rrvknvwzgl3q.b32.i2p,1,6,95efed08-7e07-11e9-b677-0800276bb0da,2019-06-07 18:56:18,2019-06-08 00:27:51,331.55,i2pProjectM5,FLOODFILL,FINISHED,0,0,0,251
5033,pds246heu42hlydlihdmz7pyusjjz2oudeahwwhbe7hr6y246pja.b32.i2p,1,336,95efed08-7e07-11e9-b677-0800276bb0da,2019-06-07 18:56:18,2019-06-22 02:33:47,20617.483333333334,i2pProjectM5,FLOODFILL,FINISHED,13,0,0,25
5131,suzp44odgixf5lthy5ngy6ktabus5gz47squie2shudi6kmlwuaq.b32.i2p,1,2,95efed08-7e07-11e9-b677-0800276bb0da,2019-06-07 18:56:19,2019-06-07 23:28:55,272.6,i2pProjectM5,FLOODFILL,FINISHED,5,2,2,838
5175,uw2yt6njjl676fupd72hiezwmd4ouuywowrph6fvhkzhlnvp7jwa.b32.i2p,1,1,95efed08-7e07-11e9-b677-0800276bb0da,2019-06-07 18:56:20,2019-06-07 19:13:17,16.95,i2pProjectM5,FLOODFILL,FINISHED,1,0,0,2
5187,vffax5jzewwv6pfim55hvhqyynafkygdalvzoqd74lkib3hla3ta.b32.i2p,1,6,95efed08-7e07-11e9-b677-0800276bb0da,2019-06-07 18:56:20,2019-06-08 00:49:47,353.45,i2pProjectM5,FLOODFILL,FINISHED,0,0,0,4
5203,vydbychnep3mzkzhg43ptewp242issy47whamfbxodc4ma6wc63a.b32.i2p,1,6,95efed08-7e07-11e9-b677-0800276bb0da,2019-06-07 18:56:20,2019-06-08 00:06:53,310.55,i2pProjectM5,FLOODFILL,FINISHED,0,1,1,2
5249,xzgiczozlhevtis6vddspsyz57ox56jvlsbtonhjx7jmbz2ptd6q.b32.i2p,1,59,95efed08-7e07-11e9-b677-0800276bb0da,2019-06-07 18:56:21,2019-06-10 06:15:05,3558.733333333333,i2pProjectM5,FLOODFILL,FINISHED,0,0,0,1
5251,y45f23mb2apgywmftrjmfg35oynzfwjed7rxs2mh76pbdeh4fatq.b32.i2p,1,2,95efed08-7e07-11e9-b677-0800276bb0da,2019-06-07 18:56:21,2019-06-07 20:18:41,82.33333333333333,i2pProjectM5,FLOODFILL,FINISHED,16,3,3,12
5273,z3xmunpknnetfm7okrjyta2j4h5c7cpd4ns355zrt4f3panhicsa.b32.i2p,1,1,95efed08-7e07-11e9-b677-0800276bb0da,2019-06-07 18:56:21,2019-06-07 20:14:32,78.18333333333334,i2pProjectM5,FLOODFILL,FINISHED,3,0,0,78
5421,7ojpldwxbbakyi5wbjhmcg6fkhzqi7idoxtvkzpnbam324ljc25a.b32.i2p,1,2,9ab24872-7e07-11e9-93af-08002705bce3,2019-06-07 18:57:28,2019-06-07 20:28:27,90.98333333333333,i2pProjectM6,FLOODFILL,FINISHED,0,0,0,1
5465,bnsnxd7l24qeakiv5s5jdw2c5tq446boh6dcagk7rqvgfbcdyima.b32.i2p,1,589,9ab24872-7e07-11e9-93af-08002705bce3,2019-06-07 18:57:29,2019-07-03 03:40:42,36523.21666666667,i2pProjectM6,FLOODFILL,FINISHED,0,0,0,28
5490,cuss2sgthm5wfipnnztrjdvtaczb22hnmr2ohnaqqqz3jf6ubf3a.b32.i2p,1,1,9ab24872-7e07-11e9-93af-08002705bce3,2019-06-07 18:57:29,2019-06-07 19:53:55,56.43333333333333,i2pProjectM6,FLOODFILL,FINISHED,1,2,2,28
5523,eotyiq4gvsviwak4pcj5wxlycregs27cftvjftjgtnmmczw4jziq.b32.i2p,1,59,9ab24872-7e07-11e9-93af-08002705bce3,2019-06-07 18:57:29,2019-06-10 08:31:14,3693.75,i2pProjectM6,FLOODFILL,FINISHED,0,0,0,28
5560,gccbi5l6tqtsi7qjoxk3tvj2z2bhyndkgko5o4yuzf6ldf3iissa.b32.i2p,1,2,9ab24872-7e07-11e9-93af-08002705bce3,2019-06-07 18:57:30,2019-06-07 20:51:27,113.95,i2pProjectM6,FLOODFILL,FINISHED,0,0,0,3
5640,jtisgu4b3ilalihsxcszcl4rls7ad5znzcsaw5nt3qavtghfgbaa.b32.i2p,1,3,9ab24872-7e07-11e9-93af-08002705bce3,2019-06-07 18:57:31,2019-06-07 21:33:02,155.51666666666668,i2pProjectM6,FLOODFILL,FINISHED,0,0,0,71
5652,k4icuorgtmobxekbtfhpxpls5itcnsgiuspsi7rjcm6oex3h6qeq.b32.i2p,1,653,9ab24872-7e07-11e9-93af-08002705bce3,2019-06-07 18:57:31,2019-07-05 20:16:55,40399.4,i2pProjectM6,FLOODFILL,FINISHED,13,0,0,26
5667,kxcyhuzgp2wlxz4sczyzgoj7vkoaopl3a5tyb644rtexcjjky43a.b32.i2p,1,3,9ab24872-7e07-11e9-93af-08002705bce3,2019-06-07 18:57:32,2019-06-07 21:30:23,152.85,i2pProjectM6,FLOODFILL,FINISHED,1,1,1,24
5668,kyoh76t2zk336o4psfdqkjhg72bn4ue2uwhc7hsqeojq25hkiooq.b32.i2p,1,1,9ab24872-7e07-11e9-93af-08002705bce3,2019-06-07 18:57:32,2019-06-07 19:07:14,9.7,i2pProjectM6,FLOODFILL,FINISHED,0,0,0,1
5703,mjb6mlux7tacjmwjqaa76vntvfgophnlas22fvswmwe43dlianbq.b32.i2p,1,2,9ab24872-7e07-11e9-93af-08002705bce3,2019-06-07 18:57:32,2019-06-07 20:36:21,98.81666666666666,i2pProjectM6,FLOODFILL,FINISHED,0,0,0,2
5709,mwfpkdmjur5ytq4og36ym3ychinv36b2a57f4rmgqmtrwepq3fva.b32.i2p,1,1,9ab24872-7e07-11e9-93af-08002705bce3,2019-06-07 18:57:32,2019-06-07 19:52:10,54.63333333333333,i2pProjectM6,FLOODFILL,FINISHED,0,1,1,2
5712,mxbgyvdgjqbkwf7yrmu7nuaft4kin36ij7lnq5v6bvnpqa2gorga.b32.i2p,1,113,9ab24872-7e07-11e9-93af-08002705bce3,2019-06-07 18:57:32,2019-06-12 14:43:07,6945.583333333333,i2pProjectM6,FLOODFILL,FINISHED,0,0,0,28
5718,nczi56dkxecwdzzxleoby3uwnxtp7nuyiclc5nszeqoyglkznwuq.b32.i2p,1,678,9ab24872-7e07-11e9-93af-08002705bce3,2019-06-07 18:57:32,2019-07-07 01:31:42,42154.166666666664,i2pProjectM6,FLOODFILL,FINISHED,0,0,0,10
5725,nqpucukxtqjbyp6pnjl2mokoppwuiian74cvvrowttudjnnhp7kq.b32.i2p,1,2,9ab24872-7e07-11e9-93af-08002705bce3,2019-06-07 18:57:32,2019-06-07 20:03:13,65.68333333333334,i2pProjectM6,FLOODFILL,FINISHED,0,0,0,2
5731,nyccgjh5cjapsf7frrhxqw73gb5hxj2ucau72ztn2oenxwetxr5q.b32.i2p,1,197,9ab24872-7e07-11e9-93af-08002705bce3,2019-06-07 18:57:32,2019-06-16 03:51:25,12053.883333333333,i2pProjectM6,FLOODFILL,FINISHED,5,0,0,42
5773,qa5qxgica62szhwbuhuviq3xsgfgvu24ykw52446fq2b6sesriuq.b32.i2p,1,33,9ab24872-7e07-11e9-93af-08002705bce3,2019-06-07 18:57:33,2019-06-09 03:41:36,1964.05,i2pProjectM6,FLOODFILL,FINISHED,13,0,0,23
5778,qiplst7fpuj7ky647ckqjuixfvp4kpo5nc7bhjpfnvwb2no2slya.b32.i2p,1,207,9ab24872-7e07-11e9-93af-08002705bce3,2019-06-07 18:57:33,2019-06-16 14:02:12,12664.65,i2pProjectM6,FLOODFILL,FINISHED,0,0,0,116
5875,umhmxbo6w4z6kozx7pjm4dayro5blyw6dpieofq4wxl2lqvwu5sq.b32.i2p,1,1,9ab24872-7e07-11e9-93af-08002705bce3,2019-06-07 18:57:35,2019-06-07 21:53:36,176.01666666666668,i2pProjectM6,FLOODFILL,FINISHED,0,0,0,28
5885,vhbrky2o6wdwigul3kr2i6y2mpd7wbks6flofc5qg2kihtmhrypa.b32.i2p,1,7,9ab24872-7e07-11e9-93af-08002705bce3,2019-06-07 18:57:35,2019-06-08 01:03:20,365.75,i2pProjectM6,FLOODFILL,FINISHED,0,0,0,2
5942,xs6lr2g5jiaajtb3nkno2zmy34eipitrggooxb7wtey7uko7bqmq.b32.i2p,1,3,9ab24872-7e07-11e9-93af-08002705bce3,2019-06-07 18:57:36,2019-06-07 21:11:23,133.78333333333333,i2pProjectM6,FLOODFILL,FINISHED,1,3,3,34
